"Report Date","Time Scrapped","Part No","Part Type","Material","Serial No","Operation","Quantity","Weight","Scrap Reason","Workcenter","Location","Cavity Code","Coordinate","Unit Cost","Extended Cost","Note"
"3/17/2026","8:09 PM","9-073-022-463M","TRANSFER CASES",,"MLT8006533","Machining Pierce Part (1)","48","312.96","O09-Inventory Adjustment","CNC Makino04 214","Cycle Retire",,,"$26.77","$1,284.94","Clean Up Excess Wash 3/16/26"
"3/17/2026","8:10 PM","9-072-022-422","TRANSFER CASES",,"MLT8011049","Leak Test FG","1","3.54","M03-Handling Damage","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$25.96",
"3/17/2026","8:13 PM","9-073-022-461W","TRANSFER CASES",,"MLT8011038","Die Cast Part Shot","2","20.95","D04-Crack","DCM W2 121","Zone 2",,,"$37.01","$74.01",
"3/17/2026","8:37 PM","9-176-022-423","TRANSFER CASES",,"MLT8011084","Leak Test FG","1","8.61","D06-Trim Damage","LT-CD6 Transit Case 215","LT-CD6 Transit Case 215",,,"$47.19","$47.19",
"3/17/2026","8:41 PM","9-050-010-485","MAG - BRACKETS",,"MLT8011090","Cell Assembly FG","1","3.33","M02-Cracked at Machining","AV T1XX BRKT 248","Dock-SH-C32",,,"$27.99","$27.99",
"3/17/2026","8:50 PM","9-073-022-463W","TRANSFER CASES",,"MLT8011100","Die Cast Part Shot","1","6.52","D01-Start-up Scrap","DCM A7 116","WIP Makino 1-2",,,"$22.14","$22.14","Cav 9"
"3/17/2026","8:50 PM","9-073-022-463W","TRANSFER CASES",,"MLT8011101","Die Cast Part Shot","1","6.52","D06-Trim Damage","DCM A7 116","Plant B Storage",,,"$22.14","$22.14","Cav 10"
"3/17/2026","8:53 PM","9-073-022-463","TRANSFER CASES",,"MLT8011068","Leak Test FG","2","13.04","D25-Leaker","LT-P702 Cover 214","Zone 2",,,"$32.69","$65.37",
"3/17/2026","8:56 PM","9-073-022-492","TRANSFER CASES",,"MLT8011115","Machining Pierce Part (1)","2","15.20","M22-Targeting","CNC Makino06 214","CNC Makino06 214",,,"$40.71","$81.41",
"3/17/2026","9:02 PM","9-073-022-461W","TRANSFER CASES",,"MLT8011121","Die Cast Part Shot","5","52.38","D04-Crack","DCM W2 121","WIP Makino 14-15",,,"$37.01","$185.03",
"3/17/2026","9:07 PM","9-176-022-424W","TRANSFER CASES",,"MLT8011056","Die Cast Part Shot","2","15.83","D06-Trim Damage","DCM B7 112","Plant C Storage",,,"$36.70","$73.41","1"
"3/17/2026","9:14 PM","9-032-020-501W","STEERING COLUMN COMPONENTS",,"MLT8010914","Die Cast Part Shot","1","1.63","D06-Trim Damage","DCM B4 112","DCM B4 112",,,"$11.62","$11.62","cav 1"
"3/17/2026","9:16 PM","9-072-022-422","TRANSFER CASES",,"MLT8011130","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$25.96",
"3/17/2026","9:23 PM","9-073-022-492","TRANSFER CASES",,"MLT8011137","Machining Pierce Part (1)","2","15.20","M22-Targeting","CNC Makino06 214","CNC Makino06 214",,,"$40.71","$81.41",
"3/17/2026","9:24 PM","9-073-022-492","TRANSFER CASES",,"MLT8011139","Machining Pierce Part (1)","2","15.20","M06-Machine Alarm","CNC Makino06 214","CNC Makino06 214",,,"$40.71","$81.41",
"3/17/2026","9:27 PM","9-072-022-421","TRANSFER CASES",,"MLT8011143","Cell Assembly FG","1","6.81","D25-Leaker","LT-CD6 Explorer Case 215","LT-CD6 Explorer Case 215",,,"$41.80","$41.80",
"3/17/2026","9:27 PM","9-072-022-421","TRANSFER CASES",,"MLT8011143","Cell Assembly FG","1","6.81","D35-Barcode Label","LT-CD6 Explorer Case 215","LT-CD6 Explorer Case 215",,,"$41.80","$41.80",
"3/17/2026","9:28 PM","9-073-022-461W","TRANSFER CASES",,"MLT8011121","Die Cast Part Shot","1","10.48","D04-Crack","DCM W2 121","WIP Makino 14-15",,,"$37.01","$37.01",
"3/17/2026","9:29 PM","9-072-022-421","TRANSFER CASES",,"MLT8011146","Machining Pierce Part (1)","4","27.76","M04-Non-Cleanup","CNC Makino19 215","CD6 Parts Conveyor",,,"$36.52","$146.09",
"3/17/2026","9:29 PM","9-072-022-421","TRANSFER CASES",,"MLT8011146","Machining Pierce Part (1)","4","27.76","M06-Machine Alarm","CNC Makino19 215","CD6 Parts Conveyor",,,"$36.52","$146.09",
"3/17/2026","9:43 PM","9-072-022-421W","TRANSFER CASES",,"MLT8011103","Die Cast Part Shot","1","7.53","D01-Start-up Scrap","DCM A4 116","C machine centers",,,"$31.29","$31.29","CAV 7"
"3/17/2026","9:58 PM","9-176-022-424","TRANSFER CASES",,"MLT8011173","Leak Test FG","4","31.76","O10 - Die Cast Test Part","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$199.97",
"3/17/2026","9:58 PM","9-176-022-424","TRANSFER CASES",,"MLT8011174","Leak Test FG","4","31.76","D25-Leaker","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$199.97",
"3/17/2026","9:59 PM","9-072-022-422","TRANSFER CASES",,"MLT8011178","Machining Pierce Part (Final)","2","7.08","M06-Machine Alarm","CNC Makino20B 215","CNC Makino20B 215",,,"$24.05","$48.10",
"3/17/2026","10:03 PM","9-072-022-421W","TRANSFER CASES",,"MLT8011054","Die Cast Part Shot","1","7.53","O10 - Die Cast Test Part","DCM A4 116","CD6 Exp Case Wip","7",,"$31.29","$31.29","TP"
"3/17/2026","10:05 PM","9-032-015-337W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8011164","Die Cast Part Shot","1","11.00","D06-Trim Damage","DCM A8 118","MA WK/WD 203",,,"$41.36","$41.36",
"3/17/2026","10:08 PM","9-073-022-492W","TRANSFER CASES",,"MLT8011124","Die Cast Part Shot","1","7.64","D16-Biscuit Size","DCM A3 116","Trailer Dock C24",,,"$32.86","$32.86",
"3/17/2026","10:15 PM","9-081-015-464","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8011203","Vision System Inspection (FG)","1","13.98","D04-Crack","V Honda MDX IP 296","V Honda MDX IP 296",,,"$73.09","$73.09",
"3/17/2026","10:15 PM","5-032-001-414","COMP - STUDS",,"HOL632185","Receive (each)","644","27.76","O04-Handling/Transportation Damage","MA DRDX 204","MA DRDX 204",,,"$0.21","$132.52","robot rejects"
"3/17/2026","10:21 PM","9-176-022-424","TRANSFER CASES",,"MLT8011208","Machining Pierce Part (Final)","3","23.75","M22-Targeting","CNC Makino26B 215","CNC Makino26B 215",,,"$48.35","$145.06",
"3/17/2026","10:23 PM","9-073-022-463M","TRANSFER CASES",,"MLT8011211","Machining Pierce Part (1)","3","19.56","M22-Targeting","CNC Makino03 214","CNC Makino03 214",,,"$26.77","$80.31",
"3/17/2026","10:36 PM","9-072-022-422","TRANSFER CASES",,"MLT8011130","Leak Test FG","4","14.16","O10 - Die Cast Test Part","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$103.82",
"3/17/2026","10:37 PM","9-072-022-422","TRANSFER CASES",,"MLT8011130","Leak Test FG","2","7.08","D25-Leaker","LT-CD6 Explorer Cover 215","Zone 2",,,"$25.96","$51.91",
"3/17/2026","10:41 PM","9-176-022-424","TRANSFER CASES",,"MLT8011236","Leak Test FG","2","15.88","D15-Sinks","LT-CD6 Transit Cover 215","Trailer Dock B13",,,"$49.99","$99.98",
"3/17/2026","10:41 PM","9-176-022-424","TRANSFER CASES",,"MLT8011236","Leak Test FG","1","7.94","M03-Handling Damage","LT-CD6 Transit Cover 215","Trailer Dock B13",,,"$49.99","$49.99",
"3/17/2026","10:41 PM","9-176-022-424","TRANSFER CASES",,"MLT8011236","Leak Test FG","1","7.94","D25-Leaker","LT-CD6 Transit Cover 215","Trailer Dock B13",,,"$49.99","$49.99",
"3/17/2026","10:41 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8011198","Die Cast Part Shot (FG)","16","175.84","D01-Start-up Scrap","DCM E1 120","WRIGHT STREET YARD",,,"$48.04","$768.69",
"3/17/2026","10:42 PM","9-073-022-463","TRANSFER CASES",,"MLT8011210","Leak Test FG","2","13.04","D35-Barcode Label","LT-P702 Cover 214","Zone 2",,,"$32.69","$65.37",
"3/17/2026","10:42 PM","9-073-022-463","TRANSFER CASES",,"MLT8011210","Leak Test FG","1","6.52","M01-Porosity","LT-P702 Cover 214","Zone 2",,,"$32.69","$32.69",
"3/17/2026","10:45 PM","9-073-022-460","TRANSFER CASES",,"MLT8011213","Leak Test FG","7","77.00","D25-Leaker","Leaktester Case 214","Zone 2",,,"$44.26","$309.85",
"3/17/2026","10:46 PM","9-073-022-461","TRANSFER CASES",,"MLT8011220","Leak Test FG","5","53.00","D25-Leaker","LT-P702 Case 214","Zone 2",,,"$44.17","$220.85",
"3/17/2026","10:47 PM","9-073-022-461","TRANSFER CASES",,"MLT8011220","Leak Test FG","4","42.40","M03-Handling Damage","LT-P702 Case 214","Zone 2",,,"$44.17","$176.68",
"3/17/2026","10:48 PM","9-073-022-461","TRANSFER CASES",,"MLT8011220","Leak Test FG","3","31.80","M12-Machining Sample","LT-P702 Case 214","Zone 2",,,"$44.17","$132.51",
"3/17/2026","10:48 PM","9-073-022-461","TRANSFER CASES",,"MLT8011220","Leak Test FG","2","21.20","D15-Sinks","LT-P702 Case 214","Zone 2",,,"$44.17","$88.34",
"3/17/2026","10:51 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8011250","Machining Pierce Part (1)","1","10.99","O07-CMM Rejection","KIRA 10","KIRA 10",,,"$54.40","$54.40",
"3/17/2026","10:51 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8011251","Machining Pierce Part (1)","1","10.99","O07-CMM Rejection","KIRA 09","KIRA 09",,,"$54.40","$54.40",
"3/17/2026","10:51 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8011253","Machining Pierce Part (1)","1","10.99","O07-CMM Rejection","KIRA 04","KIRA 04",,,"$54.40","$54.40",
"3/17/2026","10:56 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8003987","Die Cast Part Shot","9","121.59","D04-Crack","DCM E2 120","KIRA 03",,,"$54.91","$494.17",
"3/17/2026","10:57 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8011256","Machining Pierce Part (1)","1","10.99","D02-Incomplete Fill/Cold Shut/Cold Flow","KIRA 10","JL IP Assy 242",,,"$54.40","$54.40",
"3/17/2026","11:04 PM","9-072-022-422W","TRANSFER CASES",,"MLT8011271","Die Cast Part Shot","2","7.95","D01-Start-up Scrap","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$33.78","cav 7"
"3/17/2026","11:04 PM","9-072-022-422W","TRANSFER CASES",,"MLT8011157","Die Cast Part Shot","2","7.95","D01-Start-up Scrap","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$33.78","cav 8"
"3/17/2026","11:04 PM","9-072-022-422W","TRANSFER CASES",,"MLT8011271","Die Cast Part Shot","1","3.97","D26-Stuck Casting","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","cav 7"
"3/17/2026","11:05 PM","9-072-022-422W","TRANSFER CASES",,"MLT8011157","Die Cast Part Shot","1","3.97","D26-Stuck Casting","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","cav 8"
"3/17/2026","11:05 PM","9-072-022-422W","TRANSFER CASES",,"MLT8011157","Die Cast Part Shot","1","3.97","D35-Barcode Label","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","cav 8"
"3/17/2026","11:10 PM","9-073-022-461W","TRANSFER CASES",,"MLT8011284","Die Cast Part Shot","1","10.48","D01-Start-up Scrap","DCM A1 116","B machine centers",,,"$37.01","$37.01",
"3/17/2026","11:18 PM","9-073-022-461W","TRANSFER CASES",,"MLT8011275","Die Cast Part Shot","5","52.38","D04-Crack","DCM W2 121","WIP Makino 8-9",,,"$37.01","$185.03",
"3/17/2026","11:51 PM","9-073-022-461W","TRANSFER CASES",,"MLT8011336","Die Cast Part Shot","5","52.38","D04-Crack","DCM W2 121","Zone 2",,,"$37.01","$185.03",
"3/17/2026","11:52 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8011341","Die Cast Part Shot","2","31.16","D16-Biscuit Size","DCM W4 122","WRIGHT STREET YARD",,,"$55.35","$110.70","WAIT FOR FIRST OFF"
"3/17/2026","11:52 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8011341","Die Cast Part Shot","6","93.48","D20-Broken Core","DCM W4 122","WRIGHT STREET YARD",,,"$55.35","$332.11","WAIT FOR FIRST OFF"
"3/17/2026","11:53 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8011341","Die Cast Part Shot","4","62.32","D01-Start-up Scrap","DCM W4 122","WRIGHT STREET YARD",,,"$55.35","$221.40","WAIT FOR FIRST OFF"
"3/17/2026","11:53 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8011341","Die Cast Part Shot","1","15.58","D04-Crack","DCM W4 122","WRIGHT STREET YARD",,,"$55.35","$55.35","WAIT FOR FIRST OFF"
"3/17/2026","11:54 PM","9-073-022-463W","TRANSFER CASES",,"MLT8011345","Die Cast Part Shot","2","13.04","D01-Start-up Scrap","DCM A7 116","WIP Makino 1-2",,,"$22.14","$44.29","Cav 9"
"3/17/2026","11:56 PM","9-073-022-463W","TRANSFER CASES",,"MLT8011345","Die Cast Part Shot","1","6.52","D01-Start-up Scrap","DCM A7 116","WIP Makino 1-2",,,"$22.14","$22.14","Cav 9"
