"Report Date","Time Scrapped","Part No","Part Type","Material","Serial No","Operation","Quantity","Weight","Scrap Reason","Workcenter","Location","Cavity Code","Coordinate","Unit Cost","Extended Cost","Note"
"3/9/2026","10:31 AM","9-072-022-421","TRANSFER CASES",,"MLT7999158","Cell Assembly FG","1","6.81","O14-Incomplete Operation","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$41.80","ball press fault"
"3/9/2026","10:32 AM","9-072-022-421","TRANSFER CASES",,"MLT7999158","Cell Assembly FG","1","6.81","M03-Handling Damage","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$41.80","robot crash"
"3/9/2026","10:48 AM","9-176-022-423","TRANSFER CASES",,"MLT7997321","Leak Test FG","1","8.61","D41-Etched Barcode","LT-CD6 Transit Case 215","Dock-SH-C32",,,"$47.19","$47.19",
"3/9/2026","10:49 AM","9-176-022-423","TRANSFER CASES",,"MLT7997321","Leak Test FG","1","8.61","M03-Handling Damage","LT-CD6 Transit Case 215","Dock-SH-C32",,,"$47.19","$47.19",
"3/9/2026","10:55 AM","9-072-022-422W","TRANSFER CASES",,"MLT7999187","Die Cast Part Shot","4","15.90","D01-Start-up Scrap","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$67.57","7"
"3/9/2026","10:55 AM","9-072-022-422W","TRANSFER CASES",,"MLT7999189","Die Cast Part Shot","4","15.90","D01-Start-up Scrap","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$67.57","8"
"3/9/2026","10:56 AM","9-072-022-422W","TRANSFER CASES",,"MLT7999187","Die Cast Part Shot","1","3.97","D19-Broken Biscuit","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","7"
"3/9/2026","10:56 AM","9-072-022-422W","TRANSFER CASES",,"MLT7999189","Die Cast Part Shot","1","3.97","D19-Broken Biscuit","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","8"
"3/9/2026","10:56 AM","9-072-022-422W","TRANSFER CASES",,"MLT7999189","Die Cast Part Shot","1","3.97","D15-Sinks","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","8"
"3/9/2026","11:00 AM","9-072-022-421W","TRANSFER CASES",,"MLT7998975","Die Cast Part Shot","2","15.05","D06-Trim Damage","DCM A4 116","CD6 Exp Case Wip",,,"$31.29","$62.58","CAV 7"
"3/9/2026","11:09 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7997292","Die Cast Part Shot","4","44.94","D01-Start-up Scrap","DCM A9 118","WL Components",,,"$46.97","$187.88","Cav F - Mar 6 FO APPROVED"
"3/9/2026","11:09 AM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7997292","Die Cast Part Shot","1","11.24","D04-Crack","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/9/2026","11:18 AM","9-176-022-424","TRANSFER CASES",,"MLT7999214","Machining Pierce Part (Final)","1","7.92","M04-Non-Cleanup","CNC Makino26B 215","CNC Makino26B 215",,,"$48.35","$48.35",
"3/9/2026","11:20 AM","9-073-022-461M","TRANSFER CASES",,"MLT7999203","Machining Pierce Part (Final)","1","10.60","D35-Barcode Label","CNC Makino08 214","Plant B Makino Conveyor",,,"$41.10","$41.10",
"3/9/2026","11:23 AM","9-176-022-424","TRANSFER CASES",,"MLT7999200","Leak Test FG","1","7.94","M04-Non-Cleanup","LT-CD6 Transit Cover 215","Dock-SH-C32",,,"$49.99","$49.99",
"3/9/2026","11:37 AM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999038","Die Cast Part Shot","4","54.04","D20-Broken Core","DCM E2 120","KIRA 03",,,"$54.91","$219.63","needs new F/O for machining"
"3/9/2026","11:52 AM","9-072-022-422","TRANSFER CASES",,"MLT7999246","Leak Test FG","2","7.08","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$51.91",
"3/9/2026","11:53 AM","9-072-022-422","TRANSFER CASES",,"MLT7999246","Leak Test FG","1","3.54","D41-Etched Barcode","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/9/2026","11:56 AM","9-176-022-423","TRANSFER CASES",,"MLT7999253","Leak Test FG","1","8.61","D25-Leaker","LT-CD6 Transit Case 215","LT-CD6 Transit Case 215",,,"$47.19","$47.19",
"3/9/2026","11:59 AM","9-072-022-421","TRANSFER CASES",,"MLT7999260","Cell Assembly FG","2","13.62","O14-Incomplete Operation","LT-CD6 Explorer Case 215","Dock-SH-C32",,,"$41.80","$83.61","ball press failures"
"3/9/2026","11:59 AM","9-073-022-463W","TRANSFER CASES",,"MLT7999266","Die Cast Part Shot","1","6.52","D15-Sinks","DCM A7 116","DCM A7 116",,,"$22.14","$22.14","Cav 10"
"3/9/2026","12:00 PM","9-176-022-424W","TRANSFER CASES",,"MLT7998597","Die Cast Part Shot","3","23.75","D01-Start-up Scrap","DCM B7 112","Transit Makino WIP",,,"$36.70","$110.11","FO APPROVED"
"3/9/2026","12:02 PM","9-072-022-422","TRANSFER CASES",,"MLT7999263","Machining Pierce Part (1)","2","7.18","O14-Incomplete Operation","CNC Makino21 215","CD6 Parts Conveyor",,,"$22.03","$44.06",
"3/9/2026","12:02 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999272","Machining Pierce Part (Final)","2","26.75","O14-Incomplete Operation","KIRA 08","KIRA 08",,,"$64.12","$128.25",
"3/9/2026","12:03 PM","9-084-016-371W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7990713","Die Cast Part Shot","1","13.38","D04-Crack","KIRA 08","KIRA 08",,,"$54.18","$54.18",
"3/9/2026","12:08 PM","9-176-022-424","TRANSFER CASES",,"MLT7999292","Machining Pierce Part (Final)","1","7.92","M22-Targeting","CNC Makino26B 215","CNC Makino26B 215",,,"$48.35","$48.35",
"3/9/2026","12:09 PM","9-073-022-460M","TRANSFER CASES",,"MLT7999293","Machining Pierce Part (Final)","4","44.00","M01-Porosity","CNC Makino11 214","CNC Makino11 214",,,"$42.94","$171.78",
"3/9/2026","12:27 PM","9-073-022-461W","TRANSFER CASES",,"MLT7999320","Die Cast Part Shot","1","10.48","D04-Crack","DCM W2 121","Zone 2",,,"$37.01","$37.01","cav 10"
"3/9/2026","12:33 PM","9-072-010-497","MAG - BRACKETS",,"MLT7994307","Die Cast Part Shot","2","3.02","D04-Crack","SL-U625 Display Brkt","SL-U625 Display Brkt",,,"$7.07","$14.13","process crack found"
"3/9/2026","12:35 PM","9-073-022-461W","TRANSFER CASES",,"MLT7999320","Die Cast Part Shot","2","20.95","D04-Crack","DCM W2 121","Zone 2",,,"$37.01","$74.01","cav 10"
"3/9/2026","12:40 PM","9-072-022-421W","TRANSFER CASES",,"MLT7990118","Die Cast Part Shot","58","436.51","D04-Crack","DCM A3 116","Plant A Storage",,,"$31.29","$1,814.93","Bin sorted for cracks and scrapped"
"3/9/2026","12:44 PM","9-073-022-460","TRANSFER CASES",,"MLT7999168","Leak Test FG","13","143.00","M01-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$575.44",
"3/9/2026","12:45 PM","9-073-022-460","TRANSFER CASES",,"MLT7999168","Leak Test FG","8","88.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$354.11",
"3/9/2026","12:46 PM","9-073-022-492","TRANSFER CASES",,"MLT7999318","Leak Test FG","8","60.80","M01-Porosity","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$398.57",
"3/9/2026","12:46 PM","9-073-022-492","TRANSFER CASES",,"MLT7999318","Leak Test FG","2","15.20","D25-Leaker","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$99.64",
"3/9/2026","12:47 PM","9-073-022-492","TRANSFER CASES",,"MLT7999318","Leak Test FG","1","7.60","M03-Handling Damage","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$49.82",
"3/9/2026","12:47 PM","9-073-022-461","TRANSFER CASES",,"MLT7999319","Leak Test FG","4","42.40","D25-Leaker","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$176.68",
"3/9/2026","12:47 PM","9-073-022-461","TRANSFER CASES",,"MLT7999319","Leak Test FG","2","21.20","M03-Handling Damage","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$88.34",
"3/9/2026","12:48 PM","9-073-022-461","TRANSFER CASES",,"MLT7999319","Leak Test FG","1","10.60","D35-Barcode Label","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/9/2026","12:48 PM","9-073-022-461","TRANSFER CASES",,"MLT7999319","Leak Test FG","2","21.20","O10 - Die Cast Test Part","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$88.34",
"3/9/2026","12:50 PM","9-073-022-461W","TRANSFER CASES",,"MLT7999320","Die Cast Part Shot","1","10.48","D04-Crack","DCM W2 121","Zone 2",,,"$37.01","$37.01","cav 10"
"3/9/2026","12:58 PM","9-085-010-434","MAG - BRACKETS",,"MLT7998598","Die Cast Part Shot","2","0.82","D01-Start-up Scrap","DCM A8 118","Plant a Storage",,,"$2.58","$5.16","Cav.A"
"3/9/2026","12:58 PM","9-085-010-435","MAG - BRACKETS",,"MLT7998599","Die Cast Part Shot","2","1.34","D01-Start-up Scrap","DCM A8 118","Plant a Storage",,,"$1.54","$3.07","Cav.A"
"3/9/2026","12:58 PM","9-085-016-433IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999383","Die Cast Part Shot","8","70.32","D20-Broken Core","DCM A8 118","High Street Yard",,,"$33.52","$268.16","Cav.A"
"3/9/2026","1:00 PM","9-072-022-422","TRANSFER CASES",,"MLT7999246","Leak Test FG","1","3.54","M01-Porosity","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/9/2026","1:00 PM","9-072-022-422","TRANSFER CASES",,"MLT7999246","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/9/2026","1:01 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999390","Die Cast Part Shot","1","11.24","D04-Crack","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/9/2026","1:01 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999390","Die Cast Part Shot","1","11.24","D02-Incomplete Fill/Cold Shut/Cold Flow","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/9/2026","1:02 PM","9-073-022-460M","TRANSFER CASES",,"MLT7999394","Machining Pierce Part (Final)","5","55.00","M01-Porosity","CNC Makino11 214","CNC Makino11 214",,,"$42.94","$214.72",
"3/9/2026","1:08 PM","9-073-022-463W","TRANSFER CASES",,"MLT7999400","Die Cast Part Shot","3","19.56","D20-Broken Core","DCM A7 116","WIP Makino 3-4",,,"$22.14","$66.43","Cav 10"
"3/9/2026","1:23 PM","9-176-022-424W","TRANSFER CASES",,"MLT7999407","Die Cast Part Shot","1","7.92","D19-Broken Biscuit","DCM B7 112","Plant C Storage",,,"$36.70","$36.70","FO APPROVED"
"3/9/2026","1:32 PM","9-073-022-461W","TRANSFER CASES",,"MLT7999418","Die Cast Part Shot","1","10.48","D41-Etched Barcode","DCM W2 121","WIP Makino 14-15",,,"$37.01","$37.01","cav 10"
"3/9/2026","1:48 PM","9-073-022-460W","TRANSFER CASES",,"MLT7999438","Die Cast Part Shot","3","32.48","D01-Start-up Scrap","DCM A1 116","WIP makino 11-13",,,"$38.39","$115.17",
"3/9/2026","1:52 PM","9-073-022-463","TRANSFER CASES",,"MLT7999423","Leak Test FG","10","65.20","M01-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$326.86",
"3/9/2026","1:53 PM","9-073-022-463","TRANSFER CASES",,"MLT7999423","Leak Test FG","3","19.56","M03-Handling Damage","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$98.06",
"3/9/2026","1:53 PM","9-073-022-463","TRANSFER CASES",,"MLT7999423","Leak Test FG","2","13.04","O10 - Die Cast Test Part","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$65.37",
"3/9/2026","1:56 PM","9-072-022-422","TRANSFER CASES",,"MLT7999404","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/9/2026","1:56 PM","9-072-022-422","TRANSFER CASES",,"MLT7999404","Leak Test FG","2","7.08","O10 - Die Cast Test Part","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$51.91",
"3/9/2026","1:56 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999449","Die Cast Part Shot","2","22.47","D01-Start-up Scrap","DCM A9 118","WL Components",,,"$46.97","$93.94","Cav F - Mar 6 FO APPROVED"
"3/9/2026","1:59 PM","9-072-022-422W","TRANSFER CASES",,"MLT7999378","Die Cast Part Shot","2","7.95","D19-Broken Biscuit","DCM A5 116","Plant C Storage",,,"$16.89","$33.78","7"
"3/9/2026","1:59 PM","9-072-022-422W","TRANSFER CASES",,"MLT7999379","Die Cast Part Shot","2","7.95","D19-Broken Biscuit","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$33.78","8"
"3/9/2026","2:01 PM","9-176-022-424","TRANSFER CASES",,"MLT7999200","Leak Test FG","1","7.94","D18-Breakout","LT-CD6 Transit Cover 215","Dock-SH-C32",,,"$49.99","$49.99",
"3/9/2026","2:05 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999467","Machining Pierce Part (Final)","5","66.88","O14-Incomplete Operation","KIRA 08","KIRA 08",,,"$64.12","$320.62",
"3/9/2026","2:05 PM","9-037-016-482M","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999468","Cell Assembly (1)","1","11.24","M06-Machine Alarm","MA WL LHD IP 252B","MA WL LHD IP 252B",,,"$63.70","$63.70",
"3/9/2026","2:06 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7993221","Die Cast Part Shot","2","22.47","D02-Incomplete Fill/Cold Shut/Cold Flow","MA WL LHD IP 252B","WL Components","F",,"$46.97","$93.94","Cav F
Mar 4 - Pending FO Approval
Mar 6 - FO APPROVED"
"3/9/2026","2:06 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7993221","Die Cast Part Shot","7","78.65","D04-Crack","MA WL LHD IP 252B","WL Components","F",,"$46.97","$328.79","Cav F
Mar 4 - Pending FO Approval
Mar 6 - FO APPROVED"
"3/9/2026","2:10 PM","9-073-022-463","TRANSFER CASES",,"MLT7999423","Leak Test FG","1","6.52","M01-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/9/2026","2:10 PM","9-073-022-463","TRANSFER CASES",,"MLT7999423","Leak Test FG","1","6.52","M03-Handling Damage","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/9/2026","2:12 PM","9-032-020-501","STEERING COLUMN COMPONENTS",,"MLT7996984","Machining Pierce Part (Final)","1","1.63","M13-Mis-Load","MA ATS 222","MA ATS 222",,,"$15.56","$15.56",
"3/9/2026","2:21 PM","9-037-016-482","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999484","Vision System Inspection (FG)","4","44.94","D02-Incomplete Fill/Cold Shut/Cold Flow","AV WL LHD IP 252","AV WL LHD IP 252",,,"$73.49","$293.98",
"3/9/2026","2:21 PM","9-037-016-482","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999485","Vision System Inspection (FG)","1","11.24","O14-Incomplete Operation","AV WL LHD IP 252","AV WL LHD IP 252",,,"$73.49","$73.49",
"3/9/2026","2:26 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999038","Die Cast Part Shot","6","81.06","D01-Start-up Scrap","DCM E2 120","KIRA 03",,,"$54.91","$329.45","needs new F/O for machining"
"3/9/2026","2:29 PM","9-034-010-426","MAG - BRACKETS",,"MLT7999496","Cell Assembly FG","14","2.03","O14-Incomplete Operation","MA JL Tunnel Brkt - 426","Dock-SH-C32",,,"$3.62","$50.62",
"3/9/2026","2:30 PM","9-073-022-461","TRANSFER CASES",,"MLT7999492","Leak Test FG","1","10.60","D15-Sinks","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/9/2026","2:30 PM","9-073-022-461","TRANSFER CASES",,"MLT7999492","Leak Test FG","1","10.60","D06-Trim Damage","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/9/2026","2:36 PM","9-034-010-426","MAG - BRACKETS",,"MLT7999496","Cell Assembly FG","1","0.15","O14-Incomplete Operation","MA JL Tunnel Brkt - 426","Dock-SH-C32",,,"$3.62","$3.62",
"3/9/2026","2:36 PM","9-034-010-425","MAG - BRACKETS",,"MLT7999504","Cell Assembly FG","1","0.15","O14-Incomplete Operation","MA JL Tunnel Brkt - 425","Dock-SH-C32",,,"$3.65","$3.65",
"3/9/2026","2:36 PM","9-034-010-425","MAG - BRACKETS",,"MLT7999504","Cell Assembly FG","4","0.60","M12-Machining Sample","MA JL Tunnel Brkt - 425","Dock-SH-C32",,,"$3.65","$14.59",
"3/9/2026","2:37 PM","9-034-010-426","MAG - BRACKETS",,"MLT7999496","Cell Assembly FG","4","0.58","M12-Machining Sample","MA JL Tunnel Brkt - 426","Dock-SH-C32",,,"$3.62","$14.46",
"3/9/2026","2:39 PM","9-073-022-461","TRANSFER CASES",,"MLT7999492","Leak Test FG","1","10.60","D04-Crack","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/9/2026","2:40 PM","9-073-022-460","TRANSFER CASES",,"MLT7999428","Leak Test FG","2","22.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$88.53",
"3/9/2026","2:40 PM","9-073-022-460","TRANSFER CASES",,"MLT7999428","Leak Test FG","2","22.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$88.53",
"3/9/2026","2:41 PM","9-073-022-492","TRANSFER CASES",,"MLT7999506","Leak Test FG","1","7.60","M01-Porosity","Leaktester Cover 386","Dock-SH-C32",,,"$49.82","$49.82",
"3/9/2026","2:43 PM","9-086-016-470","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999517","Cell Assembly (Final)","1","13.08","M18-Hole Size Out of Spec","Asm Honda 3BM IP","V Honda 3BM IP 470",,,"$98.70","$98.70",
"3/9/2026","2:43 PM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7985049","Die Cast Part Shot","1","12.01","D04-Crack","Asm Honda 3BM IP","Asm Honda 3BM IP",,,"$53.84","$53.84","released to be 100% gauged at assembly"
"3/9/2026","2:44 PM","9-073-022-492","TRANSFER CASES",,"MLT7999520","Machining Pierce Part (1)","1","7.60","M01-Porosity","CNC Makino06 214","CNC Makino06 214",,,"$40.71","$40.71",
"3/9/2026","2:45 PM","9-176-022-424","TRANSFER CASES",,"MLT7999522","Leak Test FG","1","7.94","D25-Leaker","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$49.99",
"3/9/2026","2:45 PM","9-176-022-424","TRANSFER CASES",,"MLT7999523","Leak Test FG","1","7.94","M18-Hole Size Out of Spec","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$49.99",
"3/9/2026","2:48 PM","9-085-016-433IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7996369","Die Cast Part Shot","2","17.58","D04-Crack","MA Mazak 240","MA Mazak 240",,,"$33.52","$67.04","Cav.A"
"3/9/2026","2:52 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT7999537","Machining Pierce Part (Final)","42","11.24","O08-Floor Gauge Rejection","M Lower Brkt 496","SL-Lower Rake Brkt",,,"$3.72","$156.33",
"3/9/2026","2:52 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT7999537","Machining Pierce Part (Final)","5","1.34","M01-Porosity","M Lower Brkt 496","SL-Lower Rake Brkt",,,"$3.72","$18.61",
"3/9/2026","2:54 PM","9-176-022-424W","TRANSFER CASES",,"MLT7999494","Die Cast Part Shot","2","15.83","D19-Broken Biscuit","DCM B7 112","Plant C Storage",,,"$36.70","$73.41","FO APPROVED"
"3/9/2026","2:59 PM","9-073-022-461W","TRANSFER CASES",,"MLT7999380","Die Cast Part Shot","3","31.43","D01-Start-up Scrap","DCM A2 116","WIP Makino 14-15",,,"$37.01","$111.02","8"
"3/9/2026","2:59 PM","9-073-022-461W","TRANSFER CASES",,"MLT7999380","Die Cast Part Shot","7","73.33","D04-Crack","DCM A2 116","WIP Makino 14-15",,,"$37.01","$259.04","8"
"3/9/2026","3:01 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999554","Die Cast Part Shot","1","11.24","D01-Start-up Scrap","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/9/2026","3:02 PM","9-073-022-460W","TRANSFER CASES",,"MLT7999555","Die Cast Part Shot","1","10.83","D01-Start-up Scrap","DCM A1 116","WIP makino 11-13",,,"$38.39","$38.39","cav 3"
"3/9/2026","3:03 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999554","Die Cast Part Shot","1","11.24","D04-Crack","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/9/2026","3:28 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999567","Cell Assembly FG","4","17.98","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$94.07",
"3/9/2026","3:35 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7999570","Die Cast Part Shot","3","40.53","D06-Trim Damage","DCM E2 120","KIRA 03",,,"$54.91","$164.72","New F/O required for machining"
"3/9/2026","3:40 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999573","Cell Assembly FG","6","26.97","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$141.11",
"3/9/2026","3:41 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999577","Cell Assembly FG","1","4.50","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/9/2026","3:42 PM","9-073-022-460W","TRANSFER CASES",,"MLT7999555","Die Cast Part Shot","1","10.83","D01-Start-up Scrap","DCM A1 116","WIP makino 11-13",,,"$38.39","$38.39","cav 3"
"3/9/2026","3:42 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999579","Cell Assembly FG","1","4.50","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/9/2026","3:42 PM","9-050-010-485W","MAG - BRACKETS",,"MLT7999578","Die Cast Part Shot","3","9.98","D12-Bent/Warped","DCM W1 121","AV T1XX BRKT 248",,,"$18.36","$55.07",
"3/9/2026","3:43 PM","9-073-022-460W","TRANSFER CASES",,"MLT7999555","Die Cast Part Shot","1","10.83","D01-Start-up Scrap","DCM A1 116","WIP makino 11-13",,,"$38.39","$38.39","cav 3"
"3/9/2026","3:45 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999584","Cell Assembly FG","1","4.50","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/9/2026","3:48 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999589","Cell Assembly FG","1","4.50","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/9/2026","3:49 PM","9-072-022-421W","TRANSFER CASES",,"MLT7999402","Die Cast Part Shot","4","30.10","D16-Biscuit Size","DCM A4 116","CD6 Exp Case Wip",,,"$31.29","$125.17","CAV 7 cleanpoint verification broken v1 flange core"
"3/9/2026","3:49 PM","9-072-022-421W","TRANSFER CASES",,"MLT7999402","Die Cast Part Shot","5","37.63","D20-Broken Core","DCM A4 116","CD6 Exp Case Wip",,,"$31.29","$156.46","CAV 7 cleanpoint verification broken v1 flange core"
"3/9/2026","3:50 PM","9-073-022-461W","TRANSFER CASES",,"MLT7999571","Die Cast Part Shot","2","20.95","D16-Biscuit Size","DCM A2 116","WIP makino 11-13",,,"$37.01","$74.01","8"
"3/9/2026","3:52 PM","9-072-022-422W","TRANSFER CASES",,"MLT7999585","Die Cast Part Shot","1","3.97","D15-Sinks","DCM A5 116","Plant C Storage",,,"$16.89","$16.89","7"
"3/9/2026","3:52 PM","9-072-022-422W","TRANSFER CASES",,"MLT7999585","Die Cast Part Shot","1","3.97","D19-Broken Biscuit","DCM A5 116","Plant C Storage",,,"$16.89","$16.89","7"
"3/9/2026","3:52 PM","9-072-022-422W","TRANSFER CASES",,"MLT7999586","Die Cast Part Shot","1","3.97","D19-Broken Biscuit","DCM A5 116","CD6 Exp Cover Wip",,,"$16.89","$16.89","8"
"3/9/2026","3:52 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999594","Cell Assembly FG","1","4.50","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/9/2026","3:52 PM","9-083-015-347IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7999592","Die Cast Part Shot","3","46.74","D01-Start-up Scrap","DCM W4 122","Cycle Retire",,,"$55.35","$166.05","G"
"3/9/2026","3:53 PM","9-072-022-421","TRANSFER CASES",,"MLT7999596","Machining Pierce Part (1)","2","13.88","M06-Machine Alarm","CNC Makino17 215","CD6 Parts Conveyor",,,"$36.52","$73.04","ATC arm fault"
"3/9/2026","3:54 PM","9-034-010-426","MAG - BRACKETS",,"MLT7999496","Cell Assembly FG","4","0.58","M12-Machining Sample","MA JL Tunnel Brkt - 426","Dock-SH-C32",,,"$3.62","$14.46",
"3/9/2026","3:54 PM","9-034-010-425","MAG - BRACKETS",,"MLT7999602","Cell Assembly FG","4","0.60","M12-Machining Sample","MA JL Tunnel Brkt - 425","MA JL Tunnel Brkt - 425",,,"$3.65","$14.59",
"3/9/2026","3:54 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999603","Cell Assembly FG","1","4.50","M05-Overcut","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/9/2026","3:59 PM","9-034-016-500","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7996078","Machining Pierce Part (1)","6","66.97","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","JL IP Assy 242","A",,"$57.46","$344.74","GBS2"
"3/9/2026","4:00 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999610","Cell Assembly FG","2","8.99","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$47.04",
"3/9/2026","4:02 PM","9-032-010-147","MAG - BRACKETS",,"MLT7999614","Cell Assembly FG","1","4.50","M04-Non-Cleanup","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/9/2026","4:05 PM","9-072-022-422","TRANSFER CASES",,"MLT7999572","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
