"Report Date","Time Scrapped","Part No","Part Type","Material","Serial No","Operation","Quantity","Weight","Scrap Reason","Workcenter","Location","Cavity Code","Coordinate","Unit Cost","Extended Cost","Note"
"3/11/2026","2:11 PM","9-073-022-460","TRANSFER CASES",,"MLT8002720","Leak Test FG","1","11.00","O10 - Die Cast Test Part","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/11/2026","2:12 PM","9-073-022-461W","TRANSFER CASES",,"MLT8002820","Die Cast Part Shot","1","10.48","D01-Start-up Scrap","DCM A2 116","WIP makino 11-13",,,"$37.01","$37.01","8"
"3/11/2026","2:16 PM","9-073-022-463","TRANSFER CASES",,"MLT8002845","Leak Test FG","2","13.04","M01-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$65.37",
"3/11/2026","2:16 PM","9-073-022-463","TRANSFER CASES",,"MLT8002845","Leak Test FG","1","6.52","D25-Leaker","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/11/2026","2:20 PM","9-072-022-422","TRANSFER CASES",,"MLT8002850","Machining Pierce Part (1)","2","7.18","M06-Machine Alarm","CNC Makino23 215","CD6 Parts Conveyor",,,"$22.03","$44.06",
"3/11/2026","2:24 PM","9-073-022-461","TRANSFER CASES",,"MLT8002843","Leak Test FG","1","10.60","O10 - Die Cast Test Part","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/11/2026","2:29 PM","9-073-022-463","TRANSFER CASES",,"MLT8002845","Leak Test FG","1","6.52","D15-Sinks","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/11/2026","2:32 PM","9-032-020-501","STEERING COLUMN COMPONENTS",,"MLT8002841","Machining Pierce Part (Final)","2","3.26","M01-Porosity","CNC Makino28 215","MA ATS 222",,,"$15.56","$31.12",
"3/11/2026","2:35 PM","9-073-022-463","TRANSFER CASES",,"MLT8002845","Leak Test FG","1","6.52","D25-Leaker","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/11/2026","2:35 PM","9-072-022-422","TRANSFER CASES",,"MLT8002850","Machining Pierce Part (1)","4","14.36","O14-Incomplete Operation","CNC Makino23 215","CD6 Parts Conveyor",,,"$22.03","$88.11",
"3/11/2026","2:36 PM","9-072-010-497","MAG - BRACKETS",,"MLT7952185","Die Cast Part Shot","2","3.02","D04-Crack","SL-U625 Display Brkt","SL-U625 Display Brkt",,,"$7.07","$14.13","process crack found"
"3/11/2026","2:38 PM","9-050-010-485","MAG - BRACKETS",,"MLT8002856","Cell Assembly FG","1","3.33","M03-Handling Damage","AV T1XX BRKT 248","Dock-SH-C32",,,"$27.99","$27.99",
"3/11/2026","2:38 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8002864","Machining Pierce Part (Final)","5","66.88","O14-Incomplete Operation","KIRA 08","KIRA 08",,,"$64.12","$320.62",
"3/11/2026","2:40 PM","9-081-015-464IP","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT7993776","Die Cast Part Shot","7","94.57","D04-Crack","DCM E2 120","KIRA 03",,,"$54.91","$384.35","FO approved at machining."
"3/11/2026","2:40 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8002863","Machining Pierce Part (Final)","3","0.80","O08-Floor Gauge Rejection","M Lower Brkt 496","SL-Lower Rake Brkt",,,"$3.72","$11.17",
"3/11/2026","2:41 PM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT7986255","Die Cast Part Shot","1","12.01","D04-Crack","Asm Honda 3BM IP","Asm Honda 3BM IP",,,"$53.84","$53.84","reports looks better. no gauging required"
"3/11/2026","2:45 PM","9-072-022-421","TRANSFER CASES",,"MLT8002872","Cell Assembly FG2","1","6.81","D25-Leaker","LT-CD6 Exp Case Imp 215","Dock-SH-C32",,,"$47.47","$47.47",
"3/11/2026","2:45 PM","9-072-022-421","TRANSFER CASES",,"MLT8002872","Cell Assembly FG2","1","6.81","M18-Hole Size Out of Spec","LT-CD6 Exp Case Imp 215","Dock-SH-C32",,,"$47.47","$47.47",
"3/11/2026","2:45 PM","9-072-022-421","TRANSFER CASES",,"MLT8002872","Cell Assembly FG2","1","6.81","M04-Non-Cleanup","LT-CD6 Exp Case Imp 215","Dock-SH-C32",,,"$47.47","$47.47",
"3/11/2026","2:46 PM","9-072-022-421","TRANSFER CASES",,"MLT8002872","Cell Assembly FG2","2","13.62","M03-Handling Damage","LT-CD6 Exp Case Imp 215","Dock-SH-C32",,,"$47.47","$94.95",
"3/11/2026","2:46 PM","9-176-022-424","TRANSFER CASES",,"MLT8002886","Leak Test FG","1","7.94","D25-Leaker","LT-CD6 Transit Cover 215","LT-CD6 Transit Cover 215",,,"$49.99","$49.99",
"3/11/2026","2:46 PM","9-072-022-421","TRANSFER CASES",,"MLT8002872","Cell Assembly FG2","1","6.81","M03-Handling Damage","LT-CD6 Exp Case Imp 215","Dock-SH-C32",,,"$47.47","$47.47",
"3/11/2026","2:46 PM","9-072-022-421","TRANSFER CASES",,"MLT8002872","Cell Assembly FG2","1","6.81","D34-Porosity","LT-CD6 Exp Case Imp 215","Dock-SH-C32",,,"$47.47","$47.47",
"3/11/2026","2:47 PM","9-072-022-421","TRANSFER CASES",,"MLT8002872","Cell Assembly FG2","3","20.43","M18-Hole Size Out of Spec","LT-CD6 Exp Case Imp 215","Dock-SH-C32",,,"$47.47","$142.42",
"3/11/2026","2:47 PM","9-072-022-421","TRANSFER CASES",,"MLT8002872","Cell Assembly FG2","1","6.81","D25-Leaker","LT-CD6 Exp Case Imp 215","Dock-SH-C32",,,"$47.47","$47.47",
"3/11/2026","2:47 PM","9-072-022-421","TRANSFER CASES",,"MLT8002872","Cell Assembly FG2","3","20.43","M18-Hole Size Out of Spec","LT-CD6 Exp Case Imp 215","Dock-SH-C32",,,"$47.47","$142.42",
"3/11/2026","2:47 PM","9-072-022-421","TRANSFER CASES",,"MLT8002895","Machining Pierce Part (1)","4","27.76","M22-Targeting","CNC Makino19 215","CD6 Parts Conveyor",,,"$36.52","$146.09",
"3/11/2026","2:47 PM","9-073-022-461","TRANSFER CASES",,"MLT8002876","Leak Test FG","1","10.60","D06-Trim Damage","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/11/2026","2:49 PM","9-073-022-460M","TRANSFER CASES",,"MLT8002902","Machining Pierce Part (Final)","6","66.00","M01-Porosity","CNC Makino11 214","CNC Makino11 214",,,"$42.94","$257.67",
"3/11/2026","2:50 PM","9-072-010-497","MAG - BRACKETS",,"MLT8002736","Die Cast Part Shot","10","15.12","D04-Crack","DCM B3 112","Zone 2",,,"$7.07","$70.65","ABCD"
"3/11/2026","2:50 PM","9-073-022-463M","TRANSFER CASES",,"MLT8002911","Machining Pierce Part (1)","2","13.04","M01-Porosity","CNC Makino05 214","CNC Makino05 214",,,"$26.77","$53.54",
"3/11/2026","2:51 PM","9-050-010-485W","MAG - BRACKETS",,"MLT7988750","Die Cast Part Shot","1","3.33","D04-Crack","AV T1XX BRKT 248","AV T1XX BRKT 248","4",,"$18.36","$18.36",
"3/11/2026","2:51 PM","9-085-016-433IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002914","Die Cast Part Shot","2","17.58","D19-Broken Biscuit","DCM A8 118","MA Mazak 240",,,"$33.52","$67.04","Cav.A"
"3/11/2026","2:51 PM","9-085-010-434","MAG - BRACKETS",,"MLT8001304","Die Cast Part Shot","2","0.82","D19-Broken Biscuit","DCM A8 118","MA Mazak 240",,,"$2.58","$5.16","Cav.A"
"3/11/2026","2:51 PM","9-085-010-435","MAG - BRACKETS",,"MLT8002621","Die Cast Part Shot","2","1.34","D19-Broken Biscuit","DCM A8 118","MA Mazak 240",,,"$1.54","$3.07","Cav.A"
"3/11/2026","2:51 PM","9-072-010-497","MAG - BRACKETS",,"MLT8002736","Die Cast Part Shot","8","12.10","D26-Stuck Casting","DCM B3 112","Zone 2",,,"$7.07","$56.52","ABCD"
"3/11/2026","2:52 PM","9-034-010-425","MAG - BRACKETS",,"MLT8002899","Cell Assembly FG","4","0.60","M12-Machining Sample","MA JL Tunnel Brkt - 425","Zone 2",,,"$3.65","$14.59",
"3/11/2026","2:52 PM","9-072-010-497","MAG - BRACKETS",,"MLT8002736","Die Cast Part Shot","3","4.54","D07-Die Lube/Black Part","DCM B3 112","Zone 2",,,"$7.07","$21.20","ABCD"
"3/11/2026","2:52 PM","9-034-010-426","MAG - BRACKETS",,"MLT8002893","Cell Assembly FG","4","0.58","M12-Machining Sample","MA JL Tunnel Brkt - 426","Zone 2",,,"$3.62","$14.46",
"3/11/2026","2:52 PM","9-034-010-426","MAG - BRACKETS",,"MLT8002893","Cell Assembly FG","7","1.02","O14-Incomplete Operation","MA JL Tunnel Brkt - 426","Zone 2",,,"$3.62","$25.31",
"3/11/2026","2:55 PM","9-073-022-461M","TRANSFER CASES",,"MLT8002928","Machining Pierce Part (Final)","10","106.00","M18-Hole Size Out of Spec","CNC Makino09 214","CNC Makino09 214",,,"$41.10","$410.97",
"3/11/2026","2:56 PM","9-032-020-501","STEERING COLUMN COMPONENTS",,"MLT8002740","Machining Pierce Part (Final)","1","1.63","M01-Porosity","CNC Makino27A 215","MA ATS 222",,,"$15.56","$15.56",
"3/11/2026","2:58 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002930","Die Cast Part Shot (FG)","2","21.98","D06-Trim Damage","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$96.09",
"3/11/2026","2:59 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002932","Die Cast Part Shot","3","33.71","D06-Trim Damage","DCM A9 118","WL Components",,,"$46.97","$140.91","Cav F - Mar 6 FO APPROVED"
"3/11/2026","3:02 PM","9-073-022-461W","TRANSFER CASES",,"MLT8002820","Die Cast Part Shot","8","83.80","D04-Crack","DCM A2 116","WIP makino 11-13",,,"$37.01","$296.04","8"
"3/11/2026","3:04 PM","9-072-022-421W","TRANSFER CASES",,"MLT8002923","Die Cast Part Shot","1","7.53","D32-Robot Mishandle","DCM A4 116","Plant C Storage",,,"$31.29","$31.29","CAV 7"
"3/11/2026","3:20 PM","9-073-022-463W","TRANSFER CASES",,"MLT8002851","Die Cast Part Shot","2","13.04","D01-Start-up Scrap","DCM A7 116","WIP Makino 3-4",,,"$22.14","$44.29","Cav 9"
"3/11/2026","3:20 PM","9-073-022-463W","TRANSFER CASES",,"MLT8002506","Die Cast Part Shot","2","13.04","D01-Start-up Scrap","DCM A7 116","WIP Makino 1-2",,,"$22.14","$44.29","Cav 10"
"3/11/2026","3:21 PM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002941","Die Cast Part Shot","12","144.14","D01-Start-up Scrap","DCM W4 122","Asm Honda 3BM IP",,,"$53.84","$646.03","wait for  first off"
"3/11/2026","3:21 PM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002941","Die Cast Part Shot","5","60.06","D06-Trim Damage","DCM W4 122","Asm Honda 3BM IP",,,"$53.84","$269.18","wait for  first off"
"3/11/2026","3:33 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8002947","Machining Pierce Part (Final)","1","13.38","D04-Crack","KIRA 08","KIRA 08",,,"$64.12","$64.12",
"3/11/2026","3:33 PM","9-073-022-461W","TRANSFER CASES",,"MLT8002948","Die Cast Part Shot","1","10.48","D32-Robot Mishandle","DCM W2 121","WIP Makino 14-15",,,"$37.01","$37.01","cav 10"
"3/11/2026","3:35 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002949","Machining Pierce Part (1)","1","10.99","M06-Machine Alarm","KIRA 04","KIRA 04",,,"$54.40","$54.40",
"3/11/2026","3:44 PM","8-072-017-440W","MAG - MRS/FOD/FEC/BOLSTERS",,"MLT8002799","Die Cast Part Shot","14","31.99","D04-Crack","DCM B4 112","MAG030-C",,,"$9.62","$134.71",
"3/11/2026","3:45 PM","8-072-017-439W","MAG - MRS/FOD/FEC/BOLSTERS",,"MLT8002838","Die Cast Part Shot","12","24.96","D04-Crack","DCM B4 112","MAG030-C",,,"$9.32","$111.89",
"3/11/2026","3:48 PM","9-073-022-463W","TRANSFER CASES",,"MLT8002851","Die Cast Part Shot","1","6.52","D16-Biscuit Size","DCM A7 116","WIP Makino 3-4",,,"$22.14","$22.14","Cav 9"
"3/11/2026","3:48 PM","9-073-022-463W","TRANSFER CASES",,"MLT8002958","Die Cast Part Shot","1","6.52","D16-Biscuit Size","DCM A7 116","WIP Makino 1-2",,,"$22.14","$22.14","Cav 10"
"3/11/2026","3:51 PM","9-073-022-461W","TRANSFER CASES",,"MLT8002965","Die Cast Part Shot","1","10.48","D19-Broken Biscuit","DCM A2 116","WIP makino 11-13",,,"$37.01","$37.01","8"
"3/11/2026","3:51 PM","9-037-016-482W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002966","Die Cast Part Shot","1","11.24","D01-Start-up Scrap","DCM A9 118","WL Components",,,"$46.97","$46.97","Cav F - Mar 6 FO APPROVED"
"3/11/2026","3:51 PM","9-032-010-147","MAG - BRACKETS",,"MLT8002967","Cell Assembly FG","1","4.50","M05-Overcut","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/11/2026","3:51 PM","9-032-010-147","MAG - BRACKETS",,"MLT8002968","Cell Assembly FG","1","4.50","M05-Overcut","MA DRDX 204","MA DRDX 204",,,"$23.52","$23.52",
"3/11/2026","3:52 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002969","Die Cast Part Shot (FG)","3","32.97","D01-Start-up Scrap","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$144.13",
"3/11/2026","4:06 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002057","Machining Pierce Part (1)","1","10.99","D02-Incomplete Fill/Cold Shut/Cold Flow","JL IP Assy 242","JL IP Assy 242",,,"$54.40","$54.40",
"3/11/2026","4:06 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002057","Machining Pierce Part (1)","1","10.99","D04-Crack","JL IP Assy 242","JL IP Assy 242",,,"$54.40","$54.40",
"3/11/2026","4:39 PM","9-072-022-422","TRANSFER CASES",,"MLT8002164","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/11/2026","4:49 PM","9-072-022-421","TRANSFER CASES",,"MLT8002796","Machining Pierce Part (1)","2","13.88","M06-Machine Alarm","CNC Makino18 215","CD6 Parts Conveyor",,,"$36.52","$73.04",
"3/11/2026","4:53 PM","9-073-022-460","TRANSFER CASES",,"MLT8003013","Leak Test FG","7","77.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$309.85",
"3/11/2026","4:53 PM","9-073-022-460","TRANSFER CASES",,"MLT8003013","Leak Test FG","3","33.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$132.79",
"3/11/2026","4:55 PM","9-073-022-460W","TRANSFER CASES",,"MLT8003026","Die Cast Part Shot","3","32.48","D01-Start-up Scrap","DCM A1 116","WIP makino 11-13",,,"$38.39","$115.17","cav 3"
"3/11/2026","4:59 PM","9-058-019-328","SEATS",,"MLT7951907","Die Cast Part Shot","1","3.28","D05-Shrinkage","M Corvette Seat 241","M Corvette Seat 241",,,"$21.89","$21.89","C"
"3/11/2026","5:01 PM","9-072-022-422","TRANSFER CASES",,"MLT8003019","Leak Test FG","2","7.08","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$51.91",
"3/11/2026","5:20 PM","9-084-016-371","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8003047","Vision System Inspection (FG)","1","13.38","D06-Trim Damage","V Honda Odyssey IP 371","V Honda Odyssey IP 371",,,"$96.17","$96.17",
"3/11/2026","5:42 PM","9-032-010-147","MAG - BRACKETS",,"MLT8003066","Cell Assembly FG","2","8.99","M18-Hole Size Out of Spec","MA DRDX 204","MA DRDX 204",,,"$23.52","$47.04",
"3/11/2026","5:54 PM","9-072-022-421","TRANSFER CASES",,"MLT8002895","Machining Pierce Part (1)","16","111.06","M01-Porosity","CNC Makino19 215","CD6 Parts Conveyor",,,"$36.52","$584.34",
"3/11/2026","5:55 PM","9-073-022-463W","TRANSFER CASES",,"MLT8003087","Die Cast Part Shot","4","26.08","D01-Start-up Scrap","DCM A7 116","WIP Makino 3-4",,,"$22.14","$88.57","Cav 9"
"3/11/2026","5:55 PM","9-073-022-463W","TRANSFER CASES",,"MLT8003088","Die Cast Part Shot","2","13.04","D01-Start-up Scrap","DCM A7 116","WIP Makino 1-2",,,"$22.14","$44.29","Cav 10"
"3/11/2026","5:55 PM","9-073-022-461","TRANSFER CASES",,"MLT8003065","Leak Test FG","5","53.00","D04-Crack","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$220.85",
"3/11/2026","5:55 PM","9-073-022-461","TRANSFER CASES",,"MLT8003065","Leak Test FG","2","21.20","D25-Leaker","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$88.34",
"3/11/2026","5:55 PM","9-073-022-461","TRANSFER CASES",,"MLT8003065","Leak Test FG","2","21.20","D09-Missing Feature(s)","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$88.34",
"3/11/2026","5:55 PM","9-073-022-461","TRANSFER CASES",,"MLT8003065","Leak Test FG","1","10.60","M03-Handling Damage","LT-P702 Case 214","Dock-SH-C32",,,"$44.17","$44.17",
"3/11/2026","5:56 PM","9-073-022-461W","TRANSFER CASES",,"MLT8003090","Die Cast Part Shot","1","10.48","D02-Incomplete Fill/Cold Shut/Cold Flow","DCM A2 116","WIP Makino 14-15",,,"$37.01","$37.01","8"
"3/11/2026","5:56 PM","9-085-016-433IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8003076","Die Cast Part Shot","5","43.95","D06-Trim Damage","DCM A8 118","MA Mazak 240",,,"$33.52","$167.60","Cav.A"
"3/11/2026","6:00 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8003100","Machining Pierce Part (Final)","6","1.61","O08-Floor Gauge Rejection","M Lower Brkt 496","M Lower Brkt 496",,,"$3.72","$22.33",
"3/11/2026","6:00 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8003101","Machining Pierce Part (Final)","1","0.27","D04-Crack","M Lower Brkt 496","M Lower Brkt 496",,,"$3.72","$3.72",
"3/11/2026","6:00 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8003102","Machining Pierce Part (Final)","2","0.54","D34-Porosity","M Lower Brkt 496","M Lower Brkt 496",,,"$3.72","$7.44",
"3/11/2026","6:01 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8003103","Machining Pierce Part (Final)","6","1.61","O08-Floor Gauge Rejection","M Lower Brkt 496","M Lower Brkt 496",,,"$3.72","$22.33",
"3/11/2026","6:02 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8002978","Machining Pierce Part (1)","1","10.99","M23-Hole out of Position","JL IP Assy 242","JL IP Assy 242",,,"$54.40","$54.40",
"3/11/2026","6:15 PM","9-073-022-463","TRANSFER CASES",,"MLT8003092","Leak Test FG","2","13.04","D34-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$65.37",
"3/11/2026","6:15 PM","9-073-022-463","TRANSFER CASES",,"MLT8003092","Leak Test FG","2","13.04","O10 - Die Cast Test Part","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$65.37",
"3/11/2026","6:19 PM","9-072-022-421","TRANSFER CASES",,"MLT8003121","Cell Assembly FG2","1","6.81","O10 - Die Cast Test Part","LT-CD6 Exp Case Imp 215","Plant C Storage",,,"$47.47","$47.47",
"3/11/2026","6:19 PM","9-072-022-421","TRANSFER CASES",,"MLT8003121","Cell Assembly FG2","1","6.81","D25-Leaker","LT-CD6 Exp Case Imp 215","Plant C Storage",,,"$47.47","$47.47",
"3/11/2026","6:20 PM","9-072-022-421","TRANSFER CASES",,"MLT8003121","Cell Assembly FG2","2","13.62","M03-Handling Damage","LT-CD6 Exp Case Imp 215","Plant C Storage",,,"$47.47","$94.95",
"3/11/2026","6:20 PM","9-072-022-421","TRANSFER CASES",,"MLT8003121","Cell Assembly FG2","2","13.62","M04-Non-Cleanup","LT-CD6 Exp Case Imp 215","Plant C Storage",,,"$47.47","$94.95",
"3/11/2026","6:21 PM","9-072-022-421W","TRANSFER CASES",,"MLT8003064","Die Cast Part Shot","1","7.53","D06-Trim Damage","DCM A4 116","CD6 Exp Case Wip",,,"$31.29","$31.29","CAV 7"
"3/11/2026","6:22 PM","9-073-022-461W","TRANSFER CASES",,"MLT8003127","Die Cast Part Shot","1","10.48","D01-Start-up Scrap","DCM A2 116","WIP makino 11-13",,,"$37.01","$37.01","8"
"3/11/2026","6:25 PM","9-084-016-371W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8003130","Die Cast Part Shot","5","66.88","D01-Start-up Scrap","DCM W3 122","KIRA 07",,,"$54.18","$270.91",
"3/11/2026","6:55 PM","9-072-010-497","MAG - BRACKETS",,"MLT8003158","Die Cast Part Shot","13","19.66","D07-Die Lube/Black Part","DCM B3 112","Zone 2",,,"$7.07","$91.85","ABCD"
"3/11/2026","6:55 PM","9-072-022-421","TRANSFER CASES",,"MLT8003084","Machining Pierce Part (1)","6","41.65","M01-Porosity","CNC Makino19 215","CD6 Parts Conveyor",,,"$36.52","$219.13",
"3/11/2026","7:03 PM","9-072-022-422","TRANSFER CASES",,"MLT8003133","Leak Test FG","1","3.54","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/11/2026","7:07 PM","9-083-015-347","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8003174","Vision System Inspection (FG)","1","16.54","D04-Crack","V Honda Pilot IP 347","V Honda Pilot IP 347",,,"$95.45","$95.45",
"3/11/2026","7:08 PM","9-083-015-347","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8003175","Vision System Inspection (FG)","1","16.54","D09-Missing Feature(s)","V Honda Pilot IP 347","V Honda Pilot IP 347",,,"$95.45","$95.45",
"3/11/2026","7:12 PM","9-032-010-147W","MAG - BRACKETS",,"MLT8002269","Die Cast Part Shot","2","8.99","D04-Crack","MA DRDX 204","MA DRDX 204",,,"$18.06","$36.13","34"
"3/11/2026","7:36 PM","9-034-016-498W","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8003208","Die Cast Part Shot (FG)","10","109.90","D04-Crack","DCM E1 120","JL CNC Cast WIP",,,"$48.04","$480.43",
"3/11/2026","7:47 PM","9-034-016-498","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8003141","Machining Pierce Part (1)","3","32.97","M23-Hole out of Position","JL IP Assy 242","JL IP Assy 242",,,"$54.40","$163.19",
"3/11/2026","7:48 PM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8003217","Die Cast Part Shot","11","132.13","D04-Crack","DCM W4 122","WRIGHT STREET YARD",,,"$53.84","$592.19","wait for  first off"
"3/11/2026","7:48 PM","9-086-016-470IP","MAG - FULL INSTRUMENT PANELS &lt; 15 LBS",,"MLT8003217","Die Cast Part Shot","10","120.12","D04-Crack","DCM W4 122","WRIGHT STREET YARD",,,"$53.84","$538.36","wait for  first off"
"3/11/2026","7:51 PM","9-176-022-424W","TRANSFER CASES",,"MLT8003091","Die Cast Part Shot","3","23.75","D20-Broken Core","DCM B7 112","Transit Makino WIP",,,"$36.70","$110.11","FO APPROVED"
"3/11/2026","7:51 PM","9-176-022-424W","TRANSFER CASES",,"MLT8003091","Die Cast Part Shot","4","31.66","D01-Start-up Scrap","DCM B7 112","Transit Makino WIP",,,"$36.70","$146.82","FO APPROVED"
"3/11/2026","7:53 PM","9-073-022-463","TRANSFER CASES",,"MLT8003212","Leak Test FG","1","6.52","D34-Porosity","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/11/2026","7:53 PM","9-073-022-463","TRANSFER CASES",,"MLT8003212","Leak Test FG","1","6.52","M03-Handling Damage","LT-P702 Cover 214","Dock-SH-C32",,,"$32.69","$32.69",
"3/11/2026","7:54 PM","9-084-016-371W","MAG - FULL INSTRUMENT PANELS > 15 LBS",,"MLT8003232","Die Cast Part Shot","4","53.50","D01-Start-up Scrap","DCM W3 122","KIRA 07",,,"$54.18","$216.72",
"3/11/2026","8:06 PM","9-072-022-422","TRANSFER CASES",,"MLT8003250","Machining Pierce Part (1)","2","7.18","M06-Machine Alarm","CNC Makino23 215","CNC Makino23 215",,,"$22.03","$44.06",
"3/11/2026","8:10 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8003254","Machining Pierce Part (Final)","9","2.41","O08-Floor Gauge Rejection","M Lower Brkt 496","SL-Lower Rake Brkt",,,"$3.72","$33.50",
"3/11/2026","8:10 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8003254","Machining Pierce Part (Final)","7","1.87","O08-Floor Gauge Rejection","M Lower Brkt 496","SL-Lower Rake Brkt",,,"$3.72","$26.05",
"3/11/2026","8:10 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8003254","Machining Pierce Part (Final)","1","0.27","D34-Porosity","M Lower Brkt 496","SL-Lower Rake Brkt",,,"$3.72","$3.72",
"3/11/2026","8:10 PM","9-039-020-496","STEERING COLUMN COMPONENTS",,"MLT8003254","Machining Pierce Part (Final)","3","0.80","O08-Floor Gauge Rejection","M Lower Brkt 496","SL-Lower Rake Brkt",,,"$3.72","$11.17",
"3/11/2026","8:11 PM","9-073-022-460","TRANSFER CASES",,"MLT8003113","Leak Test FG","7","77.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$309.85",
"3/11/2026","8:11 PM","9-073-022-460","TRANSFER CASES",,"MLT8003113","Leak Test FG","0","77.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$0.00",
"3/11/2026","8:11 PM","9-073-022-460","TRANSFER CASES",,"MLT8003113","Leak Test FG","0","77.00","D25-Leaker","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$0.00",
"3/11/2026","8:12 PM","9-073-022-460","TRANSFER CASES",,"MLT8003113","Leak Test FG","2","22.00","D34-Porosity","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$88.53",
"3/11/2026","8:12 PM","9-073-022-460","TRANSFER CASES",,"MLT8003113","Leak Test FG","1","11.00","O10 - Die Cast Test Part","Leaktester Case 214","Dock-SH-C32",,,"$44.26","$44.26",
"3/11/2026","8:15 PM","9-072-022-422","TRANSFER CASES",,"MLT8003234","Leak Test FG","1","3.54","D15-Sinks","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$25.96",
"3/11/2026","8:15 PM","9-072-022-422","TRANSFER CASES",,"MLT8003234","Leak Test FG","2","7.08","D25-Leaker","LT-CD6 Explorer Cover 215","Dock-SH-C32",,,"$25.96","$51.91",
"3/11/2026","8:17 PM","8-072-017-439W","MAG - MRS/FOD/FEC/BOLSTERS",,"MLT8003258","Die Cast Part Shot","2","4.16","D06-Trim Damage","DCM B4 112","MAG030-C",,,"$9.32","$18.65",
